EmployeeID,Age,Gender,Department,MonthlyIncome,YearsAtCompany,OverTime,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,Attrition
3519,45.0,Male,Operations,,0.55,No,2.0,3,0.1,No
3520,22.0,Male,Sales,0.1592529610839994,0.05,No,3.0,3,0.30000000000000004,Yes
3521,39.0,Female,IT,0.1894102547928947,0.5,Yes,1.0,1,0.0,No
3522,22.0,Male,HR,,0.0,Yes,1.0,2,0.5,No
3523,,Female,IT,0.09238092908717127,0.1,No,1.0,2,0.2,Yes
3524,48.0,Female,Sales,0.05590047719762575,0.65,Yes,1.0,2,0.2,No
3525,30.0,Male,IT,0.4400864027640646,0.15000000000000002,No,2.0,3,0.30000000000000004,No
3526,25.0,Female,Sales,0.048252699764555096,0.0,Yes,2.0,1,0.2,No
3527,33.0,Male,Operations,0.09609089282427108,0.35000000000000003,No,1.0,4,0.2,No
3528,51.0,Male,Sales,,0.75,Yes,1.0,1,0.30000000000000004,Yes
3529,22.0,Female,IT,,0.0,Yes,1.0,3,0.30000000000000004,Yes
3530,26.0,Female,HR,0.2019793338800016,0.2,No,1.0,2,0.2,No
3531,46.0,Male,Finance,0.4781515060624824,0.5,No,4.0,3,0.1,Yes
3532,49.0,Male,Sales,0.1886546167937006,0.65,Yes,2.0,1,0.1,No
3533,34.0,Male,Sales,,0.4,Yes,2.0,2,0.4,No
3534,25.0,Male,Finance,0.34994020547689514,0.05,Yes,1.0,1,0.5,No
3535,51.0,Female,HR,0.3203544675970326,0.8500000000000001,No,2.0,4,0.30000000000000004,No
3536,47.0,Female,Sales,0.09804242128556295,0.55,Yes,1.0,2,0.2,No
3537,40.0,Male,IT,,0.6000000000000001,Yes,2.0,1,0.1,No
3538,,Female,Finance,,0.05,Yes,2.0,2,0.4,Yes
3539,34.0,Male,Sales,0.15172490142592882,0.4,Yes,2.0,2,0.2,Yes
3540,33.0,Male,IT,0.2119133346292032,0.0,Yes,1.0,3,0.0,No
3541,37.0,Female,Sales,0.07331104608876882,0.25,No,2.0,3,0.2,No
3542,46.0,Female,Sales,0.16733197996465105,0.6000000000000001,No,4.0,3,0.1,No
3543,42.0,Female,Sales,,0.45,No,3.0,3,0.2,No
3544,26.0,Female,IT,,0.05,Yes,1.0,3,0.5,No
3545,,Female,IT,0.31684274619702973,0.6000000000000001,No,2.0,3,0.30000000000000004,No
3546,37.0,Male,HR,,0.25,No,3.0,3,0.4,No
3547,40.0,Female,IT,,0.30000000000000004,No,1.0,4,0.0,Yes
3548,46.0,Female,Operations,0.09792913995007896,0.6000000000000001,No,3.0,4,0.30000000000000004,No
3549,26.0,Male,Sales,0.16767826041061912,0.0,Yes,3.0,3,0.2,Yes
3550,34.0,Female,HR,0.05481400620730226,0.4,No,2.0,4,0.0,No
3551,30.0,Male,Operations,0.17728915189611066,0.15000000000000002,No,1.0,3,0.30000000000000004,No
3552,22.0,Male,Sales,0.23700515043890086,0.05,Yes,2.0,1,0.4,No
3553,37.0,Female,HR,0.28585128992684344,0.4,Yes,1.0,1,0.2,Yes
3554,55.0,Male,HR,0.16757785195416736,0.75,No,1.0,4,0.4,No
3555,22.0,Female,IT,0.18596547236385969,0.0,Yes,1.0,3,0.30000000000000004,No
3556,34.0,Male,Operations,,0.4,No,1.0,3,0.2,No
3557,40.0,Female,Finance,0.49106429101975085,0.35000000000000003,Yes,,1,0.7000000000000001,No
3558,35.0,Male,Sales,,0.25,Yes,2.0,2,0.4,Yes
3559,,Male,HR,0.056862081261336184,0.25,Yes,1.0,3,0.2,No
3560,,Male,Sales,0.21809231656469202,0.0,No,,2,0.2,No
3561,36.0,Female,IT,0.2597644005679514,0.4,No,3.0,3,0.6000000000000001,No
3562,28.0,Female,Operations,0.0984800991726601,0.15000000000000002,Yes,1.0,2,0.4,No
3563,22.0,Female,Operations,0.24803849505745806,0.0,No,1.0,2,0.2,No
3564,44.0,Male,HR,,0.65,No,3.0,4,0.1,No
3565,42.0,Male,Sales,0.0,0.55,Yes,1.0,1,0.2,No
3566,35.0,Male,Sales,0.05401331313149521,0.25,Yes,1.0,3,0.1,No
3567,36.0,Female,Operations,0.14528974919769783,0.2,No,2.0,3,0.30000000000000004,No
3568,43.0,Male,HR,0.18695153489773136,0.4,No,1.0,1,0.2,No
3569,36.0,Female,Finance,0.44859537580439407,0.30000000000000004,No,3.0,4,0.5,No
3570,42.0,Female,Sales,0.013345313692752714,0.35000000000000003,No,1.0,4,0.0,No
3571,32.0,Male,Sales,0.0,0.25,Yes,2.0,3,0.30000000000000004,No
3572,45.0,Male,HR,0.2615511561776303,0.55,No,1.0,3,0.30000000000000004,No
3573,37.0,Female,Sales,0.0,0.1,Yes,2.0,3,0.30000000000000004,No
3574,36.0,Male,IT,0.27360274552764,0.2,No,2.0,4,0.2,No
3575,24.0,Male,Sales,0.06194686847908221,0.0,Yes,2.0,1,0.30000000000000004,No
3576,37.0,Male,IT,0.256804925678433,0.30000000000000004,No,1.0,1,0.2,No
3577,28.0,Female,HR,0.3412896307672107,0.25,Yes,1.0,1,0.2,Yes
3578,29.0,Female,Finance,0.882254350067647,0.0,Yes,1.0,3,0.4,No
3579,28.0,Male,Finance,0.040316569841161554,0.0,No,3.0,3,0.4,No
3580,26.0,Male,Finance,0.5120149016447677,0.05,Yes,1.0,1,0.30000000000000004,No
3581,51.0,Male,Finance,0.30653543195589233,0.6000000000000001,No,3.0,2,0.1,No
3582,45.0,Female,HR,0.2636172532623094,0.45,No,1.0,3,0.1,No
3583,50.0,Male,IT,0.3795851586003061,0.75,No,4.0,4,0.1,No
3584,,Male,Sales,0.24056450149132308,0.0,Yes,1.0,3,0.2,Yes
3585,35.0,Female,HR,0.16541134641303662,0.15000000000000002,No,1.0,4,0.4,No
3586,24.0,Female,Finance,0.17437473208320514,0.0,Yes,1.0,3,0.4,No
3587,29.0,Female,Sales,0.18471036665821355,0.35000000000000003,Yes,1.0,1,0.5,Yes
3588,27.0,Female,Operations,,0.2,No,,4,0.2,No
3589,44.0,Male,Sales,0.05014501298229851,0.5,No,1.0,3,0.1,No
3590,31.0,Male,IT,0.15814718077512752,0.2,No,,4,0.30000000000000004,No
3591,43.0,Male,Sales,0.19382693958886593,0.45,Yes,1.0,2,0.1,No
3592,39.0,Male,Operations,0.40726056123178006,0.45,No,4.0,3,0.4,No
3593,53.0,Female,Finance,,0.65,No,,2,0.1,No
3594,23.0,Female,Operations,0.2682901083510228,0.0,No,4.0,4,0.1,Yes
3595,45.0,Female,Finance,0.2675833872921513,0.6000000000000001,No,1.0,3,0.1,No
3596,44.0,Male,Finance,0.07026274833392765,0.65,No,,3,0.1,No
3597,,Female,HR,0.14774331994124817,0.15000000000000002,No,,2,0.2,Yes
3598,43.0,Female,Sales,,0.6000000000000001,Yes,1.0,2,0.5,Yes
3599,,Male,IT,0.0,0.30000000000000004,Yes,,3,0.30000000000000004,No
3600,33.0,Female,IT,0.11095263166702496,0.2,No,2.0,2,0.2,No
3601,,Male,IT,0.07294674361215564,0.0,No,3.0,2,0.2,No
3602,29.0,Male,HR,0.04548116890890763,0.15000000000000002,Yes,3.0,1,0.30000000000000004,No
3603,,Female,HR,0.0,0.75,Yes,3.0,2,0.0,No
3604,35.0,Female,Finance,0.2634820880324706,0.25,No,2.0,3,0.4,No
3605,41.0,Male,HR,0.03691298062502979,0.35000000000000003,Yes,2.0,1,0.2,No
3606,28.0,Male,Operations,0.23340846803728504,0.25,Yes,1.0,2,0.1,No
3607,28.0,Female,HR,0.20513447653081057,0.2,Yes,1.0,3,0.2,Yes
3608,43.0,Female,Finance,,0.65,Yes,2.0,1,0.2,No
3609,24.0,Female,IT,0.19534207745096405,0.0,No,3.0,3,0.2,No
3610,31.0,Male,HR,0.0949464938783024,0.15000000000000002,No,4.0,3,0.0,No
3611,35.0,Male,IT,0.10240503998959877,0.4,No,2.0,3,0.2,No
3612,35.0,Male,Finance,0.18817703298160343,0.30000000000000004,No,4.0,3,0.2,No
3613,33.0,Male,Sales,0.15875349337754735,0.2,No,3.0,2,0.1,No
3614,38.0,Male,IT,0.0,0.35000000000000003,Yes,1.0,3,0.2,No
3615,,Male,HR,0.11833780236783736,0.4,No,,1,0.5,No
3616,40.0,Female,IT,0.1817354443138563,0.55,No,2.0,3,0.1,No
3617,27.0,Male,Sales,0.1466504125114086,0.1,No,2.0,3,0.2,Yes
3618,32.0,Female,Sales,0.0,0.30000000000000004,Yes,1.0,3,0.2,Yes
3619,44.0,Male,IT,0.2336401798598658,0.55,Yes,2.0,2,0.2,No
3620,42.0,Male,HR,0.17288019082755873,0.4,No,1.0,4,0.30000000000000004,No
3621,24.0,Male,Operations,0.0,0.0,Yes,3.0,3,0.1,No
3622,37.0,Male,HR,,0.30000000000000004,No,4.0,3,0.0,Yes
3623,22.0,Male,Finance,0.31815191799461134,0.0,No,2.0,4,0.2,Yes
3624,35.0,Female,HR,0.19491469786709265,0.25,No,,4,0.2,No
3625,50.0,Female,Finance,0.36758506076642544,0.8500000000000001,No,3.0,2,0.1,No
3626,27.0,Male,Operations,0.2595816056856933,0.1,Yes,2.0,1,0.30000000000000004,Yes
3627,28.0,Male,Operations,0.027379326413731753,0.05,No,4.0,4,0.2,No
3628,41.0,Female,Sales,0.0,0.65,Yes,1.0,2,0.2,Yes
3629,22.0,Female,Finance,,0.0,Yes,2.0,2,0.30000000000000004,No
3630,29.0,Male,Finance,0.11314102110251056,0.05,No,3.0,4,0.5,No
3631,39.0,Female,HR,0.017337193480659152,0.5,Yes,1.0,3,0.4,Yes
3632,29.0,Female,Operations,0.3122329682155744,0.2,No,1.0,2,0.2,Yes
3633,,Female,Sales,0.09914562701862834,0.25,Yes,2.0,2,0.1,Yes
3634,40.0,Female,Finance,0.23230397501631644,0.5,Yes,1.0,3,0.1,No
3635,38.0,Female,IT,0.12388343865493862,0.4,No,4.0,4,0.2,Yes
3636,37.0,Female,Finance,0.446597504978586,0.25,No,4.0,4,0.1,No
3637,32.0,Male,Operations,0.21023599849129865,0.0,No,3.0,2,0.2,No
3638,37.0,Female,Finance,0.1158069943500934,0.30000000000000004,No,3.0,3,0.0,Yes
3639,,Female,IT,0.0,0.4,Yes,,2,0.1,No
3640,38.0,Female,IT,0.5224020277359052,0.35000000000000003,No,4.0,2,0.5,Yes
3641,,Female,HR,,0.25,No,,4,0.2,Yes
3642,,Male,Operations,0.2549435073703669,0.25,Yes,2.0,2,0.30000000000000004,No
3643,27.0,Male,Operations,0.39413666105838235,0.0,Yes,3.0,2,0.4,Yes
3644,34.0,Male,Operations,0.2011207128485492,0.25,No,1.0,3,0.1,Yes
3645,28.0,Male,Sales,0.007673523191135234,0.15000000000000002,Yes,,1,0.8,No
3646,26.0,Male,Finance,0.07769168682344979,0.0,No,3.0,3,0.30000000000000004,No
3647,,Female,Finance,0.07517632626054449,0.30000000000000004,No,1.0,3,0.0,No
3648,,Male,Finance,0.4025825569914537,0.35000000000000003,No,1.0,1,0.2,No
3649,41.0,Female,Sales,0.24534162690019784,0.45,No,3.0,2,0.2,No
3650,31.0,Female,Finance,0.26342544736472856,0.30000000000000004,No,3.0,3,0.30000000000000004,No
3651,38.0,Male,Sales,0.012853569713720037,0.4,No,2.0,2,0.5,Yes
3652,39.0,Male,IT,0.33945524550511247,0.30000000000000004,Yes,3.0,1,0.30000000000000004,No
3653,38.0,Female,HR,0.04042727660083911,0.35000000000000003,No,2.0,4,0.4,No
3654,28.0,Female,Sales,0.10903714726702346,0.15000000000000002,No,3.0,2,0.4,No
3655,36.0,Female,Operations,0.18613925623079525,0.45,No,1.0,3,0.5,No
3656,37.0,Female,Finance,0.26089978849859746,0.30000000000000004,No,1.0,2,0.30000000000000004,No
3657,35.0,Female,IT,0.22931103064131403,0.15000000000000002,No,2.0,4,0.1,No
3658,22.0,Female,Operations,0.4298859334188951,0.0,No,3.0,3,0.6000000000000001,No
3659,36.0,Female,Sales,0.14727603443237686,0.25,No,3.0,2,0.1,No
3660,52.0,Female,Finance,0.5315855396375255,0.6000000000000001,Yes,,3,0.1,Yes
3661,32.0,Female,Finance,0.16912774658965252,0.25,No,2.0,4,0.1,Yes
3662,29.0,Male,Finance,0.5322047251189777,0.25,Yes,2.0,3,0.2,No
3663,37.0,Female,Finance,0.4498594925253628,0.30000000000000004,No,2.0,4,0.30000000000000004,Yes
3664,37.0,Male,Sales,0.0,0.4,Yes,1.0,1,0.2,No
3665,44.0,Female,IT,0.31509589651235087,0.6000000000000001,No,4.0,3,0.4,Yes
3666,24.0,Male,IT,0.152423898757381,0.1,Yes,2.0,2,0.4,No
3667,40.0,Male,IT,0.0,0.35000000000000003,No,2.0,4,0.5,No
3668,39.0,Male,HR,0.14543521273076238,0.30000000000000004,No,3.0,3,0.30000000000000004,No
3669,33.0,Male,IT,0.3149800406010605,0.15000000000000002,Yes,3.0,3,0.4,No
3670,37.0,Male,IT,0.25513145140423804,0.45,No,,2,0.1,No
3671,43.0,Female,IT,0.21485221291227002,0.55,No,3.0,3,0.1,No
3672,41.0,Male,IT,0.18064511145982315,0.35000000000000003,No,3.0,3,0.2,Yes
3673,25.0,Male,HR,0.4462499372447148,0.25,Yes,2.0,3,0.5,No
3674,41.0,Male,IT,0.04903537080971698,0.35000000000000003,No,3.0,1,0.1,Yes
3675,34.0,Female,Sales,0.17837047373482134,0.35000000000000003,Yes,2.0,3,0.0,No
3676,35.0,Male,Finance,0.3374741094220464,0.45,No,3.0,1,0.2,No
3677,35.0,Male,IT,0.09971847013556429,0.30000000000000004,No,,1,0.0,Yes
3678,33.0,Male,Finance,0.3259721920067145,0.15000000000000002,No,1.0,3,0.6000000000000001,No
3679,,Female,Operations,0.0,0.45,No,4.0,4,0.30000000000000004,No
3680,34.0,Male,Operations,0.09589779963878703,0.25,No,4.0,3,0.1,Yes
3681,26.0,Male,IT,0.22446181710985852,0.2,Yes,2.0,2,0.30000000000000004,No
3682,31.0,Male,Sales,0.0,0.1,No,2.0,4,0.30000000000000004,No
3683,36.0,Female,HR,,0.15000000000000002,No,,2,0.0,No
3684,44.0,Male,IT,0.08283568928474422,0.55,Yes,,2,0.2,No
3685,39.0,Female,HR,,0.45,No,3.0,3,0.30000000000000004,No
3686,,Male,HR,0.0,0.30000000000000004,No,,3,0.6000000000000001,No
3687,54.0,Male,Finance,0.7268465179505863,0.65,No,3.0,3,0.1,No
3688,37.0,Male,Sales,0.0,0.35000000000000003,No,3.0,2,0.6000000000000001,No
3689,45.0,Male,Sales,0.1277646116831676,0.65,Yes,2.0,3,0.2,No
3690,33.0,Male,IT,0.11560360286138355,0.25,No,,4,0.30000000000000004,No
3691,39.0,Male,HR,0.08365697896700297,0.4,No,4.0,3,0.30000000000000004,Yes
3692,41.0,Male,HR,0.2064719686622633,0.55,Yes,2.0,2,0.30000000000000004,No
3693,44.0,Female,HR,0.20015009776951626,0.45,No,1.0,3,0.2,Yes
3694,43.0,Female,Operations,0.0838320501218418,0.6000000000000001,No,4.0,2,0.2,Yes
3695,41.0,Male,Sales,0.0,0.30000000000000004,No,2.0,3,0.2,No
3696,32.0,Female,Operations,,0.05,No,2.0,4,0.0,Yes
3697,30.0,Female,Sales,0.1412335050146301,0.15000000000000002,No,4.0,3,0.2,No
3698,,Female,Finance,0.28333721665184136,0.1,No,2.0,3,0.2,No
3699,42.0,Male,HR,0.1856191919178916,0.5,No,3.0,4,0.4,Yes
3700,33.0,Female,Finance,0.25434749307117294,0.1,No,2.0,4,0.0,Yes
3701,43.0,Male,Finance,0.18564622496385935,0.55,No,3.0,3,0.2,No
3702,46.0,Female,Sales,0.07769683597506272,0.6000000000000001,Yes,3.0,1,0.30000000000000004,No
3703,27.0,Male,Finance,0.42823563032695827,0.1,Yes,3.0,1,0.2,Yes
3704,28.0,Male,HR,0.16853816872997468,0.15000000000000002,No,2.0,4,0.30000000000000004,No
3705,,Male,Sales,0.13622724235898082,0.25,Yes,1.0,3,0.0,No
3706,37.0,Male,Sales,0.0,0.30000000000000004,Yes,,2,0.2,No
3707,30.0,Female,Finance,0.6197814957513064,0.35000000000000003,Yes,2.0,1,0.1,Yes
3708,45.0,Male,Sales,0.03757078474357872,0.6000000000000001,Yes,1.0,2,0.2,No
3709,,Female,IT,0.213342224201785,0.45,No,3.0,3,0.30000000000000004,Yes
3710,35.0,Male,Finance,0.09704606044846537,0.4,No,1.0,2,0.0,No
3711,23.0,Male,IT,0.2017656440880659,0.05,Yes,1.0,3,0.2,No
3712,24.0,Female,IT,0.3139296136720274,0.25,No,,2,0.5,Yes
3713,37.0,Female,Sales,0.16557869384045615,0.35000000000000003,Yes,1.0,3,0.2,No
3714,22.0,Male,HR,0.3297954370792982,0.0,Yes,1.0,2,0.8,No
3715,43.0,Male,Sales,0.1375093811105948,0.45,No,3.0,4,0.2,Yes
3716,33.0,Female,Sales,0.10931906331783009,0.2,Yes,3.0,3,0.1,No
3717,60.0,Male,IT,0.1627711189235183,0.8500000000000001,Yes,2.0,1,0.0,No
3718,,Female,Sales,0.0005702685411294595,0.8,No,2.0,3,0.1,No
3719,33.0,Female,Finance,0.509553607173798,0.15000000000000002,Yes,2.0,1,0.6000000000000001,No
3720,34.0,Male,IT,,0.30000000000000004,Yes,2.0,3,0.2,Yes
3721,42.0,Male,Sales,,0.55,Yes,2.0,2,0.1,No
3722,48.0,Male,Sales,0.16101268364771054,0.65,Yes,1.0,2,0.0,Yes
3723,22.0,Male,Finance,0.4519075675793967,0.0,Yes,1.0,2,0.30000000000000004,No
3724,22.0,Female,Operations,0.02250307983630845,0.05,No,3.0,2,0.2,No
3725,30.0,Female,Finance,0.43209620674873567,0.15000000000000002,Yes,1.0,1,0.1,No
3726,39.0,Female,Operations,0.03160291802421905,0.1,Yes,1.0,3,0.1,No
3727,38.0,Female,Finance,0.0,0.30000000000000004,No,2.0,3,0.1,Yes
3728,43.0,Male,IT,0.20698044738403792,0.65,No,2.0,3,0.5,No
3729,25.0,Female,Finance,0.3811582244180493,0.2,Yes,1.0,3,0.30000000000000004,Yes
3730,22.0,Male,IT,0.21393695121307582,0.05,Yes,3.0,2,0.30000000000000004,No
3731,41.0,Female,Finance,0.851405782754719,0.55,Yes,2.0,3,0.30000000000000004,No
3732,,Male,Sales,0.12112992982993637,0.05,Yes,1.0,3,0.2,No
3733,22.0,Female,Finance,0.3612129856454526,0.0,Yes,3.0,3,0.4,No
3734,36.0,Female,IT,0.2980728012800791,0.45,No,3.0,4,0.2,No
3735,41.0,Male,Finance,,0.5,No,2.0,3,0.0,Yes
3736,34.0,Male,IT,0.37529205344304456,0.30000000000000004,No,3.0,4,0.1,No
3737,31.0,Female,Sales,0.11906125816945085,0.2,Yes,1.0,3,0.2,Yes
3738,33.0,Male,Sales,0.11375119556864016,0.35000000000000003,Yes,1.0,1,0.1,No
3739,,Female,Operations,0.09184413003152564,0.35000000000000003,No,4.0,3,0.1,No
3740,24.0,Female,IT,0.0,0.1,Yes,2.0,1,0.7000000000000001,No
3741,29.0,Male,Finance,,0.15000000000000002,Yes,1.0,1,0.7000000000000001,No
3742,,Male,Finance,0.38563154988176257,0.35000000000000003,No,2.0,4,0.4,No
3743,37.0,Female,Operations,0.11725004408961065,0.4,No,2.0,4,0.2,No
3744,36.0,Male,Sales,0.1110350180928315,0.2,Yes,3.0,2,0.4,No
3745,27.0,Male,IT,,0.0,Yes,1.0,3,0.4,No
3746,33.0,Female,Finance,0.4122938569333971,0.1,No,3.0,3,0.0,No
3747,22.0,Female,Sales,0.0,0.1,No,2.0,4,0.4,No
3748,36.0,Male,Sales,,0.25,Yes,1.0,2,0.2,No
3749,46.0,Male,Sales,,0.6000000000000001,Yes,3.0,3,0.2,No
3750,23.0,Female,IT,0.0,0.0,Yes,1.0,3,0.2,No
3751,30.0,Female,Operations,0.1568341471138362,0.45,No,3.0,4,0.30000000000000004,No
3752,37.0,Female,IT,0.46903364584392665,0.4,Yes,3.0,3,0.4,No
3753,45.0,Male,Operations,0.0,0.35000000000000003,No,3.0,3,0.0,No
3754,31.0,Female,Sales,0.09106918271378311,0.30000000000000004,Yes,3.0,1,0.2,No
3755,29.0,Female,Sales,0.16964137446304,0.1,Yes,2.0,3,0.30000000000000004,No
3756,22.0,Female,Sales,0.34370973202527716,0.0,No,2.0,3,0.2,No
3757,35.0,Female,IT,0.15556616852915767,0.25,No,,4,0.2,Yes
3758,51.0,Male,IT,0.1340839080001081,0.7000000000000001,No,4.0,3,0.6000000000000001,No
3759,,Female,IT,0.05148765426536411,0.35000000000000003,No,2.0,1,0.30000000000000004,No
3760,34.0,Male,IT,0.40789261959226447,0.2,No,,1,0.2,No
3761,37.0,Male,Finance,0.17836918644691807,0.30000000000000004,Yes,1.0,2,0.2,Yes
3762,34.0,Female,IT,0.17446355494852778,0.30000000000000004,No,2.0,2,0.2,No
3763,28.0,Female,Sales,0.0,0.0,Yes,1.0,3,0.30000000000000004,Yes
3764,41.0,Female,Finance,0.49400445659072106,0.30000000000000004,No,2.0,3,0.1,Yes
3765,36.0,Female,Sales,,0.5,Yes,3.0,2,0.0,No
3766,35.0,Male,Sales,,0.35000000000000003,No,3.0,4,0.2,No
3767,27.0,Female,HR,,0.05,Yes,3.0,1,0.30000000000000004,No
3768,45.0,Male,IT,0.3255010446341335,0.4,No,3.0,3,0.4,No
3769,40.0,Female,HR,0.0,0.4,Yes,1.0,3,0.30000000000000004,No
3770,30.0,Male,Sales,,0.25,No,,4,0.0,Yes
3771,43.0,Female,Finance,0.37165417782852544,0.75,No,3.0,2,0.1,Yes
3772,31.0,Male,HR,,0.4,No,,3,0.2,No
3773,28.0,Female,Sales,0.13917770623317677,0.05,Yes,3.0,3,0.30000000000000004,No
3774,28.0,Female,IT,0.23047087704212127,0.1,No,3.0,3,0.2,Yes
3775,22.0,Male,Sales,0.0,0.0,No,3.0,4,0.30000000000000004,No
3776,38.0,Female,Finance,0.4311346026850252,0.30000000000000004,No,3.0,4,0.2,No
3777,22.0,Female,Sales,0.08854609842345851,0.0,No,1.0,4,0.7000000000000001,No
3778,25.0,Female,Operations,0.0524080651161713,0.0,Yes,1.0,3,0.4,No
3779,22.0,Female,Sales,,0.2,Yes,2.0,2,0.30000000000000004,No
3780,34.0,Male,Finance,0.6122379886383968,0.15000000000000002,No,2.0,1,0.1,No
3781,33.0,Male,IT,0.42191633401001777,0.25,Yes,2.0,1,0.2,No
3782,32.0,Male,Sales,0.1590263984130314,0.0,Yes,1.0,1,0.1,No
3783,26.0,Male,Finance,0.21281186158565552,0.1,No,1.0,1,0.2,Yes
3784,,Male,IT,0.0,0.0,No,3.0,2,0.4,No
3785,,Female,Sales,0.16582971498158533,0.5,Yes,2.0,1,0.0,No
3786,30.0,Male,HR,0.1759323504461096,0.15000000000000002,Yes,1.0,1,0.5,Yes
3787,37.0,Male,IT,,0.2,Yes,3.0,1,0.0,No
3788,,Male,Operations,0.3394951514301125,0.0,Yes,1.0,1,0.1,No
3789,36.0,Female,Finance,0.4875216747100705,0.25,Yes,2.0,2,0.1,Yes
3790,45.0,Female,HR,0.1513979302985093,0.55,No,,4,0.30000000000000004,No
3791,39.0,Male,Sales,0.0812986675282914,0.45,Yes,1.0,3,0.2,No
3792,31.0,Female,Sales,0.08314206380571221,0.15000000000000002,Yes,3.0,3,0.2,No
3793,37.0,Male,IT,0.33674550446881996,0.45,No,3.0,4,0.30000000000000004,Yes
3794,33.0,Female,Sales,0.0,0.15000000000000002,No,1.0,2,0.4,Yes
3795,35.0,Female,Sales,,0.0,Yes,2.0,3,0.1,No
3796,,Male,IT,0.08950384062345929,0.25,No,4.0,4,0.30000000000000004,No
3797,33.0,Female,Finance,0.5755695927149804,0.4,No,3.0,3,0.30000000000000004,No
3798,36.0,Female,IT,0.3139115916413822,0.45,No,,4,0.1,No
3799,27.0,Male,Sales,0.0,0.0,Yes,1.0,1,0.2,Yes
3800,26.0,Female,Sales,0.0865752606436182,0.0,Yes,,2,0.5,Yes
3801,23.0,Male,IT,0.09982402774362892,0.05,Yes,2.0,2,0.2,Yes
3802,,Male,Sales,0.25149743765342863,0.0,Yes,2.0,3,0.2,No
3803,25.0,Male,Sales,0.26525725805102035,0.05,No,4.0,2,0.2,No
3804,36.0,Male,HR,0.2183523487211439,0.25,No,,2,0.0,No
3805,27.0,Male,Sales,,0.0,Yes,1.0,2,0.30000000000000004,No
3806,,Female,IT,0.2551610590260122,0.30000000000000004,No,,4,0.1,No
3807,35.0,Male,Operations,,0.4,Yes,1.0,1,0.0,Yes
3808,22.0,Male,Finance,0.5554145260141576,0.0,No,1.0,4,0.2,No
3809,40.0,Female,Sales,0.07657174634764241,0.55,No,3.0,2,0.7000000000000001,No
3810,41.0,Female,Sales,0.08547462948635925,0.5,No,1.0,2,0.2,No
3811,27.0,Female,Finance,0.5029588312455668,0.25,Yes,,2,0.5,No
3812,38.0,Female,Sales,0.15213812084286465,0.45,No,3.0,3,0.2,No
3813,28.0,Female,Sales,0.0,0.2,Yes,3.0,3,0.2,No
3814,,Female,Operations,0.0,0.30000000000000004,No,2.0,3,0.2,Yes
3815,24.0,Female,Finance,0.30306104190508315,0.35000000000000003,Yes,,2,0.5,Yes
3816,22.0,Female,IT,0.0,0.0,Yes,2.0,1,0.4,No
3817,31.0,Male,Operations,0.03989047754519348,0.0,No,4.0,2,0.2,No
3818,34.0,Male,Sales,0.0,0.30000000000000004,Yes,2.0,3,0.30000000000000004,No
3819,31.0,Female,Sales,0.011356453882267192,0.1,Yes,2.0,1,0.2,Yes
3820,25.0,Male,Operations,0.29639546514217446,0.15000000000000002,No,3.0,2,0.4,No
3821,31.0,Male,IT,0.3920074868664452,0.25,No,2.0,4,0.6000000000000001,No
3822,37.0,Female,Finance,0.42638064845840834,0.35000000000000003,No,3.0,4,0.30000000000000004,No
3823,34.0,Female,IT,,0.2,No,4.0,2,0.2,No
3824,36.0,Male,Sales,0.1532529121670591,0.35000000000000003,Yes,1.0,2,0.1,Yes
3825,29.0,Female,Sales,0.0,0.1,Yes,2.0,1,0.2,No
3826,44.0,Female,Operations,0.18166464347917882,0.6000000000000001,No,3.0,1,0.1,No
3827,25.0,Female,Finance,0.010936798025815264,0.1,No,4.0,4,0.1,Yes
3828,38.0,Female,Sales,0.13622466778317438,0.65,Yes,1.0,2,0.30000000000000004,No
3829,44.0,Female,Operations,,0.5,No,1.0,1,0.30000000000000004,No
3830,38.0,Female,Sales,0.05633300593310997,0.35000000000000003,Yes,1.0,3,0.2,Yes
3831,33.0,Male,IT,0.31632783103573897,0.25,No,1.0,3,0.6000000000000001,No
3832,30.0,Female,Sales,0.0,0.15000000000000002,No,3.0,4,0.1,No
3833,43.0,Female,Operations,0.316401206446223,0.6000000000000001,No,1.0,3,0.0,No
3834,23.0,Female,Operations,0.2519582867227838,0.0,No,3.0,2,0.6000000000000001,No
3835,27.0,Female,Sales,0.12135777978880752,0.30000000000000004,No,4.0,3,0.30000000000000004,No
3836,31.0,Male,Sales,0.15810470027432105,0.25,Yes,1.0,1,0.1,No
3837,44.0,Female,IT,0.1762245648001421,0.5,Yes,1.0,1,0.30000000000000004,No
3838,38.0,Male,IT,,0.30000000000000004,No,4.0,3,0.0,No
3839,27.0,Male,Operations,0.18164404687272723,0.2,Yes,2.0,1,0.5,No
3840,32.0,Male,IT,0.22977316699857236,0.25,Yes,1.0,2,0.2,Yes
3841,30.0,Male,IT,0.1278997769130064,0.2,No,2.0,3,0.2,No
3842,29.0,Female,Finance,0.11076597492105711,0.1,No,4.0,4,0.2,No
3843,42.0,Male,Finance,0.2739863573228016,0.45,No,2.0,3,0.4,Yes
3844,24.0,Male,Sales,,0.0,No,3.0,4,0.30000000000000004,No
3845,47.0,Female,HR,0.033890428628253144,0.75,Yes,1.0,3,0.1,Yes
3846,41.0,Male,Operations,,0.5,No,2.0,4,0.30000000000000004,No
